Time (days) Corrected Flux
5.564170e+04	-1.830948e-04
5.564172e+04	-1.730502e-04
5.564174e+04	-1.717797e-04
5.564176e+04	-1.410175e-04
5.564178e+04	-1.241006e-04
5.564180e+04	-8.196666e-05
5.564182e+04	-3.594632e-05
5.564184e+04	8.651450e-06
5.564186e+04	6.160179e-05
5.564188e+04	1.308868e-04
5.564190e+04	1.949909e-04
5.564192e+04	2.602939e-04
5.564194e+04	3.355823e-04
5.564197e+04	3.901231e-04
5.564199e+04	4.397895e-04
5.564201e+04	4.620461e-04
5.564203e+04	4.985433e-04
5.564205e+04	5.325206e-04
5.564207e+04	5.614487e-04
5.564209e+04	5.489741e-04
5.564211e+04	5.486776e-04
5.564213e+04	5.257047e-04
5.564215e+04	4.815339e-04
5.564217e+04	4.272869e-04
5.564219e+04	3.788048e-04
5.564221e+04	3.136986e-04
5.564223e+04	2.157536e-04
5.564225e+04	1.839234e-04
5.564227e+04	6.104849e-05
5.564229e+04	-5.066405e-05
5.564231e+04	-1.454205e-04
5.564233e+04	-2.610517e-04
5.564235e+04	-3.315346e-04
5.564237e+04	-4.313221e-04
5.564239e+04	-4.873090e-04
5.564241e+04	-5.493161e-04
5.564244e+04	-5.998757e-04
5.564246e+04	-6.264799e-04
5.564248e+04	-6.429662e-04
5.564250e+04	-6.189727e-04
5.564252e+04	-6.245605e-04
5.564254e+04	-5.607895e-04
5.564256e+04	-5.355738e-04
5.564258e+04	-4.349826e-04
5.564260e+04	-3.576383e-04
5.564262e+04	-2.713836e-04
5.564264e+04	-1.880210e-04
5.564266e+04	-1.088389e-04
5.564268e+04	-2.978082e-05
5.564270e+04	4.304951e-05
5.564272e+04	8.216359e-05
5.564274e+04	1.289486e-04
5.564276e+04	1.502896e-04
5.564278e+04	1.805550e-04
5.564280e+04	2.036696e-04
5.564282e+04	2.327498e-04
5.564284e+04	2.642309e-04
5.564286e+04	2.699419e-04
5.564288e+04	3.001080e-04
5.564291e+04	3.290968e-04
5.564293e+04	3.404189e-04
5.564295e+04	3.589585e-04
5.564297e+04	3.797258e-04
5.564299e+04	3.817202e-04
5.564301e+04	3.605990e-04
5.564303e+04	3.437758e-04
5.564305e+04	3.218245e-04
5.564307e+04	2.755699e-04
5.564309e+04	1.950217e-04
5.564311e+04	9.420181e-05
5.564313e+04	6.003698e-07
5.564315e+04	-1.304382e-04
5.564317e+04	-2.634518e-04
5.564319e+04	-4.122489e-04
5.564321e+04	-5.509278e-04
5.564323e+04	-6.536154e-04
5.564325e+04	-7.270004e-04
5.564327e+04	-7.889478e-04
5.564329e+04	-8.349703e-04
5.564331e+04	-8.756879e-04
5.564333e+04	-8.765203e-04
5.564335e+04	-8.642218e-04
5.564338e+04	-8.625650e-04
5.564340e+04	-8.107687e-04
5.564342e+04	-7.388050e-04
5.564344e+04	-6.813020e-04
5.564346e+04	-5.527158e-04
5.564348e+04	-4.584325e-04
5.564350e+04	-3.395762e-04
5.564352e+04	-2.171503e-04
5.564354e+04	-6.959829e-05
5.564356e+04	3.784436e-05
5.564358e+04	1.556699e-04
5.564360e+04	2.690514e-04
5.564362e+04	3.455081e-04
5.564364e+04	4.219647e-04
5.564366e+04	4.813732e-04
5.564368e+04	5.550272e-04
5.564370e+04	5.903641e-04
5.564372e+04	5.952809e-04
5.564374e+04	6.214644e-04
5.564376e+04	6.320478e-04
5.564378e+04	6.607199e-04
5.564380e+04	6.594278e-04
5.564382e+04	6.389266e-04
5.564385e+04	6.394285e-04
5.564387e+04	6.015569e-04
5.564389e+04	5.723634e-04
5.564391e+04	5.307289e-04
5.564393e+04	4.367657e-04
5.564395e+04	3.608669e-04
5.564397e+04	2.972618e-04
5.564399e+04	1.434913e-04
5.564401e+04	5.728355e-06
5.564403e+04	-1.392557e-04
5.564405e+04	-3.149932e-04
5.564407e+04	-5.008250e-04
5.564409e+04	-6.607644e-04
5.564411e+04	-8.358807e-04
5.564413e+04	-9.883496e-04
5.564415e+04	-1.119310e-03
5.564417e+04	-1.204651e-03
5.564419e+04	-1.266572e-03
5.564421e+04	-1.303252e-03
5.564423e+04	-1.270117e-03
