Time (days) Corrected Flux
5.564170e+04	6.844202e-04
5.564172e+04	6.613395e-04
5.564174e+04	6.374211e-04
5.564176e+04	6.138906e-04
5.564178e+04	5.847177e-04
5.564180e+04	5.592986e-04
5.564182e+04	5.317515e-04
5.564184e+04	5.001399e-04
5.564186e+04	4.704182e-04
5.564188e+04	4.386175e-04
5.564190e+04	4.056672e-04
5.564192e+04	3.720388e-04
5.564194e+04	3.392893e-04
5.564196e+04	3.015548e-04
5.564199e+04	2.645278e-04
5.564201e+04	2.248423e-04
5.564203e+04	1.849570e-04
5.564205e+04	1.417846e-04
5.564207e+04	1.007840e-04
5.564209e+04	5.484888e-05
5.564211e+04	1.374252e-05
5.564213e+04	-3.193604e-05
5.564215e+04	-7.646165e-05
5.564217e+04	-1.177010e-04
5.564219e+04	-1.651086e-04
5.564221e+04	-2.087720e-04
5.564223e+04	-2.482409e-04
5.564225e+04	-2.916059e-04
5.564227e+04	-3.314756e-04
5.564229e+04	-3.698661e-04
5.564231e+04	-4.076457e-04
5.564233e+04	-4.445941e-04
5.564235e+04	-4.801662e-04
5.564237e+04	-5.180143e-04
5.564239e+04	-5.491741e-04
5.564241e+04	-5.813900e-04
5.564243e+04	-6.131626e-04
5.564246e+04	-6.428232e-04
5.564248e+04	-6.684718e-04
5.564250e+04	-6.925809e-04
5.564252e+04	-7.108113e-04
5.564254e+04	-7.279010e-04
5.564256e+04	-7.451389e-04
5.564258e+04	-7.589513e-04
5.564260e+04	-7.682116e-04
5.564262e+04	-7.748147e-04
5.564264e+04	-7.788579e-04
5.564266e+04	-7.783594e-04
5.564268e+04	-7.757697e-04
5.564270e+04	-7.732363e-04
5.564272e+04	-7.647904e-04
5.564274e+04	-7.500853e-04
5.564276e+04	-7.355986e-04
5.564278e+04	-7.156669e-04
5.564280e+04	-6.917945e-04
5.564282e+04	-6.670939e-04
5.564284e+04	-6.369075e-04
5.564286e+04	-6.043059e-04
5.564288e+04	-5.728006e-04
5.564290e+04	-5.354352e-04
5.564293e+04	-4.958778e-04
5.564295e+04	-4.553073e-04
5.564297e+04	-4.093253e-04
5.564299e+04	-3.623755e-04
5.564301e+04	-3.145458e-04
5.564303e+04	-2.618159e-04
5.564305e+04	-2.093694e-04
5.564307e+04	-1.543845e-04
5.564309e+04	-9.720938e-05
5.564311e+04	-4.074951e-05
5.564313e+04	1.878556e-05
5.564315e+04	7.949249e-05
5.564317e+04	1.394397e-04
5.564319e+04	1.984153e-04
5.564321e+04	2.579070e-04
5.564323e+04	3.153595e-04
5.564325e+04	3.698907e-04
5.564327e+04	4.216614e-04
5.564329e+04	4.736983e-04
5.564331e+04	5.163668e-04
5.564333e+04	5.599632e-04
5.564335e+04	6.015338e-04
5.564337e+04	6.372934e-04
5.564340e+04	6.720717e-04
5.564342e+04	7.029489e-04
5.564344e+04	7.301732e-04
5.564346e+04	7.517787e-04
5.564348e+04	7.719226e-04
5.564350e+04	7.875192e-04
5.564352e+04	7.976119e-04
